timestep,0,1,2,3,4,5,6,7,8,9
4410,6,105.5,361.92,367.19,143.5,219.18,417.14,209.6,42,553.64
4411,6,105.8,360.04,368.89,142.58,216.74,423.49,208.6,40,552.55
4412,9,106,362.73,368.42,142.58,208.99,365.83,208.8,42,92.57
4413,6,106.5,360.58,365.02,141.47,210.19,366.71,207.3,26,93.02
4414,9,105.6,357.19,364.42,141.85,200.58,359.66,204.7,24,93.62
4415,6,105.9,356.3,364.29,140.87,199.08,353.68,202.6,23,93.02
4416,3,106,357.11,367.69,141.38,215.03,349.12,201,17,96.56
4417,5,106.2,360.6,364.82,140.06,213.56,356.95,198.6,13,102.7
4418,3,106.5,355.96,365.1,139.76,214.83,361.23,197.4,11,106.89
4419,3,106.6,353.28,357.97,137.8,200.92,362.87,195.7,11,102.94
4420,4,106.4,356.61,360.13,139.55,232.01,352.88,190.9,13,96.64
4421,6,106.2,364.54,364.48,144.05,279.01,355.35,190.3,23,92.92
4422,10,106.6,371.58,366.07,143.3,286.11,390.3,192.2,60,265.62
4423,9,106,374.8,369.3,147.49,275.32,401.31,196.6,27,265.34
4424,9,106.4,368.8,365.39,146.08,246.21,392.67,201.8,29,266.63
4425,6,106.7,372.95,367.37,147.72,238.58,368.7,204.5,32,95.55
4426,6,105.8,375.14,369.56,148.07,227.48,397.87,211,18,370.2
4427,9,106.3,376.17,370.7,148.33,205.94,401.25,210.8,24,367.89
4428,6,106.2,369.38,371.55,147.72,205.8,388.63,208.9,26,366.3
4429,6,105.7,362.56,362.69,146.64,196.81,351.14,202.5,18,92.8
4430,5,105.4,362.13,358.04,147.3,197.71,351.28,202.7,27,95.18
4431,4,105.2,354.39,365.81,146.83,204.15,356.05,205.2,23,95.63
4432,4,105.6,361.01,366.42,146.57,221,360.16,208.5,28,96.42
4433,5,105.4,361.82,371.75,146.7,232.13,422.06,206.7,33,549.75
4434,7,105.2,375.43,365.65,146.08,222.87,423.55,216.5,39,551.24
4435,6,105.5,370.3,368.03,146.49,232.59,420.1,222.9,39,550.93
4436,8,105.7,370.34,367.18,144.9,221.25,356.31,229.2,35,97.67
4437,8,105.9,360.32,370.21,143.72,220.55,359.19,218.7,32,96.73
4438,8,105.7,363.06,368.28,142.41,206.91,357.87,206.5,27,96.11
4439,3,105.2,360.91,364.86,142.48,223.97,358.44,197.1,20,95.79
4440,3,106.4,356.48,361.75,142.38,229.53,353.81,195.1,17,95.81
4441,3,105.9,347.58,360.88,141.6,228.87,362.03,197.8,14,95.71
4442,2,106.6,347.3,365.87,139.77,227.34,362.51,200.9,14,95.12
4443,3,106.8,351.72,376.26,140.57,228.74,364.1,200.1,14,95.32
4444,4,107.2,363.87,372.92,142.66,239.38,357.32,197.3,10,95.77
4445,5,106.2,370.86,369.43,150.94,257.04,358.95,196.2,28,96.95
4446,10,105.7,385.21,368.07,159.4,267.02,383.98,199,40,263.88
4447,8,106.5,390.14,369.79,162.72,258.78,383.29,200.8,25,264.19
4448,6,105.8,404.3,366.04,163.97,235.01,380.07,196.9,27,264.48
4449,4,105.8,407.6,358.04,163.76,218.82,355.29,189.5,28,98.11
4450,5,106.1,409.24,373.09,163.37,215.61,402.3,179.5,19,362.16
4451,5,105.9,401.47,381.32,164.14,200.3,402.77,173.4,19,359.95
4452,5,106.2,398.03,379.64,163.91,199.21,397.83,172.3,24,360.83
4453,4,105.7,400.32,363.48,163.53,187.16,347.09,176.7,22,98.71
4454,3,105.6,398.15,359.92,161.69,199.96,358.63,183.1,24,99.97
4455,5,105.9,401.2,365.6,157.09,198.06,360.37,186.8,24,101.51
4456,7,106,396,375.7,158.75,226.05,372.49,192.2,23,98.89
4457,6,105.8,395.07,374.2,156.9,229.32,427.75,196.4,31,573.01
4458,7,105.7,381.7,374.53,152,232.14,427.26,205.1,40,568.97
4459,9,105.7,373.75,367.4,150.23,214.61,420.16,215.3,27,569.58
4460,8,105.9,372.15,368.47,150.44,207.28,356.73,217.2,43,93.77
4461,7,106,374.74,366.22,148.76,218.04,359.36,214.7,25,94.95
4462,7,106.2,377.73,375.97,148.09,208.74,357.48,204.6,23,93.85
4463,4,106,367.09,375.76,145.13,206.22,349.65,201.4,26,93.9
4464,3,106.4,365.77,376.01,143.34,203.66,348.21,196.3,17,94
4465,3,107.4,363.25,370.72,139.29,222.15,351.81,195.7,18,94.5
4466,3,107.1,366.79,369.03,141.1,227.2,351.86,196.3,18,94.48
4467,2,106.7,363.9,365.91,143.48,222.41,352.54,193.9,14,92.48
4468,2,107.4,369.79,372.07,143.39,223.29,352.04,196.3,16,90.74
4469,7,106.7,373.32,378.11,149.23,244.21,361.86,198.8,27,90.99
4470,10,106.5,387.65,383.65,155.59,259.53,385.36,197.8,46,269.86
4471,11,107.1,387.29,378.48,158.69,257.04,391.7,198.4,32,272
4472,8,106.1,395.55,379.47,159.36,234.81,389.07,196.7,26,273.13
4473,10,105.9,391.15,381.15,159.99,210.59,362.95,203.7,29,94.81
4474,9,105.9,397.84,380.35,160.47,202.99,396.56,206.2,29,359.19
4475,6,105.7,396.57,372.52,161.06,205.57,392.32,211.3,24,360.72
4476,4,105.9,402.02,361.19,160.52,207.1,390.9,211.8,28,362.75
4477,5,105.4,403.74,361.82,160.86,208.48,349.41,212.4,27,99.1
4478,4,105.7,401.29,366.37,158.91,206.53,351.52,207.9,18,97.52
4479,5,105.6,397.51,377.3,156.57,213.85,358.13,209.1,26,95.49
4480,4,105.5,390.64,376.49,155.21,211.16,355.31,209.6,23,95.26
4481,6,105.2,389.19,378.35,152.97,220.9,417.88,214.8,30,542.67
4482,9,105.1,381.76,369.62,152.4,214.31,420.25,219.1,28,546.71
4483,8,105,379.5,368.24,150.01,222.9,426.38,216.5,30,545.61
4484,4,105.2,384.96,359.01,148.9,210.08,359.83,211.1,29,99.87
4485,5,105.1,383.64,364.76,148.68,205.1,350.47,204.5,25,96.86
4486,5,105.2,377.07,360.71,148.71,196.86,343.73,201.8,21,97.65
4487,3,105.1,365.88,365.43,147.01,187.32,352.19,197.4,17,97.38
4488,2,105.6,365.63,369.56,144.89,185.14,347.83,195,10,95.99
4489,3,106.3,365.07,375.54,142.96,176.88,349.75,190.1,10,96.2
4490,2,106.8,364.63,377,139.25,178.76,349.05,187,16,93.27
4491,3,107.6,358.59,376.04,140.46,177.52,360.09,185.4,12,94.66
4492,2,106.8,366.06,380.06,144,183.21,361.64,183.3,9,94.97
4493,3,105.8,375.75,376.42,151.12,186.88,361.64,187.2,12,97.23
4494,2,105.7,389.87,376.7,158.02,204.31,386.77,189.5,13,271.39
4495,5,106.3,398.31,376.09,162.3,209.47,385.36,196.1,21,269.85
4496,9,106.1,400.63,379.36,165.41,218.74,384.74,202.2,32,269.02
4497,9,106.1,408.56,367.61,165.59,219.51,365.78,209.7,36,93.69
4498,9,106.1,409.98,362.41,165.61,223.27,397.03,215.5,26,371.54
4499,10,105.8,415.74,362.17,166.03,217.01,391.53,210.7,40,372.67
4500,9,105.6,409,367.42,166.01,219.85,383.57,205,26,373.47
4501,9,105.5,406.48,371.47,164.69,210.57,352.25,201.6,33,97.4
4502,7,105.3,399.37,375.74,163.04,214.69,355.28,208.5,23,96.29
4503,7,105.8,400.44,376.2,159.45,194.17,356.31,212.8,21,96.4
4504,6,106.6,391.92,368.32,156.77,197.9,353.95,215.5,20,95.53
4505,6,106.4,389.29,366.05,154.61,199.77,423.93,209.8,23,568.86
4506,5,106.1,385.92,366.05,152.83,227.64,423.57,205.1,25,568.01
4507,5,106,389.43,376.16,154.59,240.58,432.43,206.9,21,567.89
4508,5,107,390.49,369.6,156.37,230.56,366.05,209.3,30,94.44
4509,3,107.5,389.77,374.62,156.95,208.94,365.73,212.1,20,95.13
4510,5,106.7,388.28,373.74,152.91,188.75,363.15,210.3,20,93.46
4511,3,106.7,383.08,380.52,151.96,201.57,351.1,210.5,21,93.17
4512,3,107.4,379.11,380.04,150.94,215.28,344.24,207.8,16,93.09
4513,5,107.3,373.39,375.07,147.84,221.71,346.25,205.4,16,93.49
4514,3,107.4,363.88,379.34,145.11,213.41,353.98,204.4,14,93.49
4515,2,107.8,366.12,376.81,141.01,203.46,366.15,204,13,92.46
4516,3,107.3,370.41,380.05,142.92,199.63,366.17,203,12,93.7
4517,2,106.6,381.43,372.05,150.82,193.47,361.17,200.3,12,93.32
4518,4,107.3,386.69,368.54,158.65,194.54,386.28,200.2,12,281.31
4519,7,107.6,390.56,363.84,160.01,209.98,379.54,198.2,20,279.58
4520,8,106.4,397.09,362.69,160.58,223.07,383.95,206.8,25,277.53
4521,10,106.2,402.99,365.4,163.24,237.24,349.72,210.5,29,89.56
4522,9,106.2,391.66,367.25,164.65,229.56,397.49,213.6,38,365.1
4523,9,106.4,390.55,370.02,164.88,231.39,400.33,203.2,25,369.68
4524,6,106.1,384.34,372.6,163.09,213.42,402.74,197.9,24,371.6
4525,5,105.6,392.41,369.45,163.47,202.66,354.99,194.1,24,99.34
4526,5,105.3,391.48,364.95,162.14,187.89,356.01,196.2,18,98.76
4527,8,105.1,391.82,357.69,159.69,198.74,355.35,195.6,28,96.83
4528,7,104.9,394.06,358.98,156.68,217.48,355.96,196.8,17,95.9
4529,6,104.6,386.13,370.41,154.93,246.4,416.08,199.2,33,542.25
4530,10,104.6,384.62,379.01,154.53,262.23,416.24,200.3,29,543.46
4531,7,104.7,379.89,376.12,151.65,258.82,420.86,207.3,27,543.29
4532,7,104.8,387.72,373.2,149.76,232.62,358.77,210.5,26,96.5
4533,10,105.2,386.65,366.89,147.69,211.56,359.42,216.5,20,95.68
4534,6,104.7,380.3,365.27,146.79,201.31,353.21,211.7,24,94.86
4535,3,104.7,369.8,352.45,145.87,217.54,352.33,206.2,23,94.25
4536,3,104.6,364.5,349.35,144.97,224.69,353.38,199.7,21,96.09
4537,2,104.2,367.49,354.03,144.09,235.24,359.94,195.8,16,97.75
4538,3,104.5,376.19,358.13,143.27,232.93,357.41,192.3,17,97.58
4539,3,104.7,383.55,360.15,144.61,225.34,359.91,190.9,16,97.95
4540,4,104.6,391.85,355.78,147.35,214.99,356.21,195.8,13,99.28
4541,4,104.4,392.69,352.77,154.44,217.34,359.84,203.9,25,100
4542,7,104.7,392.3,354.53,160.67,230.08,392.23,209.6,33,283.99
4543,10,105.1,389.5,362.04,163.59,235.52,392.2,210.2,30,281.37
4544,9,105.1,399.95,372.96,164.46,241.75,398.95,208.5,35,280.39
4545,7,105.1,405.58,380.92,163.98,236.65,364.26,209.6,22,95.09
4546,6,105.2,405.17,383.47,163.98,238.05,400.41,209.8,14,375.78
4547,4,105.4,404.49,375.96,162.89,231.01,398.24,203.7,21,375
4548,5,105.9,399,367.05,162.92,225.7,405.51,200.6,20,374.7
4549,3,105.5,407.19,363.44,161.19,220.7,366.94,200.1,20,93.7
4550,5,105,403.7,363.5,159.12,230.22,358.5,209.3,25,95.66
4551,5,105.1,407.17,366.69,157.09,225.67,354.94,211.2,23,96.39
4552,5,104.8,402.69,370.84,155.23,234.21,360.34,210.3,24,96.69
4553,8,104.9,394.24,377.73,153.73,223.44,425.64,205.8,33,547.74
4554,8,104.7,384.41,384.04,153.62,221.66,419.5,206.4,32,548.48
4555,5,104.4,378.69,372.42,151.07,223.59,418.47,207.9,31,550.38
4556,5,104.4,378.63,367.2,149.16,221.49,355.51,207.5,34,100.7
4557,7,104.3,380.24,360.1,147.77,225.35,360.79,203.7,24,99.34
4558,5,104.4,382.81,360.72,146.86,219.42,361.82,198.1,17,98.12
4559,4,104.5,383.6,362.65,147.03,201.84,365.58,196.2,18,97.19
4560,4,104.9,375.35,368.05,143.98,193.18,356.2,195.2,16,99.63
4561,2,105.3,363.64,380.15,139.98,175.72,360.82,196.5,9,98.15
4562,3,105,360.18,379.38,139.46,179.48,359.4,195.1,10,97.21
4563,2,105.5,361.22,366.78,141.28,182.88,365.17,194.7,10,96.4
4564,3,105.2,364.3,360.29,141.05,197.27,358.11,196.1,14,97.04
4565,4,104.8,362.35,360.08,141.66,218.48,358.58,195.8,16,97.08
4566,7,104.2,374.35,367.41,145.27,237.03,387.96,201.6,33,276.19
4567,8,104.3,378.14,366.36,147.14,246.87,389.23,202.3,27,277.16
4568,8,104.7,377.76,362.88,148.8,237.33,386.58,204.8,33,276.9
4569,5,105.1,370.3,362.51,150.11,223.65,364.72,201.8,18,97.03
4570,5,105.7,369.83,369.76,150.19,212.94,405.66,204.1,20,364.34
4571,7,105.5,376.28,377.01,150.22,221.97,410.07,209.1,16,365.54
4572,5,105.5,375.51,372.75,151.01,214.55,411.91,211.1,23,365.61
4573,5,105.6,381.35,364.13,151.26,213.93,373.53,211.4,19,95.57
4574,4,105.9,378.71,352.96,151.1,205.56,370.53,209.2,19,95.19
4575,5,105.2,374.99,364.65,150.36,219.76,356.12,204.9,28,93.12
4576,5,105.9,372.39,369.5,149.53,220.58,351.21,199.2,23,94.38
4577,6,105.7,379.35,374.75,148.05,213.05,428.99,197,33,547.87
4578,5,106.7,380.1,368.1,146.94,209.6,436.76,202.3,34,548.66
4579,7,106.2,373.48,365.68,146.33,213.48,433.45,210.2,32,548.89
4580,7,107.4,360.8,365.85,145.07,224.31,353.83,212.9,33,95.37
4581,6,107.5,360.23,370.77,144.4,228.99,348.42,210.4,22,93.47
4582,5,107,358.93,376.24,141.68,221.12,351.56,204,28,91.95
4583,4,108,358.82,380.05,138.11,204.23,350.88,202.9,16,90.26
4584,3,107.5,360.35,374.89,137.9,185.17,353.01,203,13,91.48
4585,3,108,355.49,368.54,138.24,191.95,354.92,201.3,12,90.36
4586,2,107.8,354.65,367.91,137.58,197.71,349.05,197.9,13,91.22
4587,4,107.7,360.74,368.81,137.67,205.13,353.52,193.4,13,91.38
4588,5,108.2,359.21,370.4,137.91,206.51,358.37,190.4,9,94.25
4589,4,107.1,364.38,370.69,139.71,220.91,359.1,193.9,22,94.48
4590,5,106.2,358.17,367.18,141.14,242.97,388.19,194.7,41,275.83
4591,9,106.6,364.71,363.04,142.65,239.8,385.4,198.1,27,274.62
4592,8,105.8,361.06,360.12,144.39,233.65,393.3,195.4,26,274.57
4593,6,105.5,368.72,368.51,145.4,222.72,362.01,196.1,23,93.17
4594,5,105.8,373.81,377.28,145.79,216.76,400.95,196,25,378.12
4595,5,105.3,383.08,377.39,146.07,224.42,402.74,197,21,379.17
4596,6,105.5,376.88,372.7,146.61,217.85,403.35,196.3,29,381.07
4597,4,105.4,382.67,366.55,148.17,215.51,371.72,195,21,97.06
4598,4,106,378.14,370.06,148.9,212.07,366.34,193.3,22,97.18
4599,4,105.1,379.52,370.06,148.83,211.6,371.45,191.6,26,98.04
4600,4,105.3,379.32,374.68,148.02,208.71,361.35,197.5,20,99.02
4601,6,105.6,386.94,371.81,146.46,209.57,428.41,201.3,22,572.99
4602,5,105.7,383.74,367.4,146.16,213.97,426.13,206.5,32,573.03
4603,5,105.4,374.66,364.37,145.65,219.19,425.49,209.9,35,573.57
4604,7,106.2,363.23,366.74,144.52,209.89,366.93,211.7,34,98.96
4605,5,106.6,359.05,380.38,144.2,213.93,360.65,213.6,30,94.26
4606,6,107.1,364.15,373.03,144.11,211.35,366.29,212.2,36,93.09
4607,6,106.5,355.6,371.73,143.63,215.97,362.22,213.3,19,91.66
4608,4,107.2,359.03,362.45,143.66,210.15,364.3,209.9,14,94.92
4609,2,107,359.56,370.84,142.64,217.04,356.24,203.4,14,92.61
4610,2,107.3,362.58,376.94,142.52,213.05,350.55,194.7,15,91.61
4611,3,106.8,363.98,380.36,142.67,217.16,348.09,195.9,14,92.61
4612,2,106.9,366.91,372.21,143.63,215.28,355.58,198.9,12,95.37
4613,4,106,371.95,370.02,150.57,234.29,359.27,205.3,25,97.51
4614,5,105.5,388.09,372.46,155.83,238.91,392.58,210.4,41,275.87
4615,9,104.9,395.29,378.45,158.88,238.95,389.16,211.4,25,274.72
4616,6,105.2,409.38,366.23,160.18,221.13,385.07,213.9,21,274.11
4617,5,104.8,407.06,357.66,161.66,205.97,356.08,213.2,26,94.59
4618,5,104.7,405.86,361.28,161.48,204.49,398.67,217.1,25,375.86
4619,4,104.7,407.02,370.65,160.67,195.27,396.34,212.1,34,376.92
4620,3,104.7,398.2,364.68,160.88,196.34,392.93,204.5,20,376.8
4621,3,104.6,386.59,356.79,160.52,194.74,346.88,196.8,28,97.7
4622,3,104.7,385.55,357.16,159.36,191.8,348.65,196.5,25,94.65
4623,4,104.7,390.73,368.68,157.61,194.98,351.3,194.3,20,92.93
4624,2,104.3,395.78,372.49,155.65,199.18,355.2,192.4,33,93.06
4625,6,104.2,391.25,377.79,152.71,211.05,434.03,194.1,25,577.43
4626,6,104.1,381.66,373.91,151.52,212.65,436.41,193.9,24,577.51
4627,4,104.2,379.03,376.05,151.11,215.73,434.33,196,34,576.16
4628,4,104.4,374.56,367.18,149.09,213.47,358.9,190.6,32,96.33
4629,5,104.6,375.53,368.02,146.04,215.83,362.36,192,24,97.11
4630,3,104.9,375.82,360.23,145.23,207.81,365.26,185.6,24,98.46
4631,5,104.5,362.93,361.66,144.97,196.68,370.47,186.8,20,96.72
4632,3,104,361.06,354.86,144.13,184.82,359.06,182.6,13,99.51
4633,3,104.4,362.58,361.56,143.26,191.74,351.57,183.2,13,99.95
4634,4,104.2,370.55,357.59,144.11,197.9,345.97,180.8,13,100.54
4635,2,104.2,368.4,363.35,144.89,208.42,354.53,180.8,13,98.8
4636,4,104.3,368.96,357.31,147.08,206.63,365.91,185.3,10,96.63
4637,3,104.2,381.9,357.18,153.27,213.6,364.66,187.3,17,95.72
4638,5,104.3,401,359.44,159.37,212.95,390.27,191.8,28,268.17
4639,6,104.3,409.17,365.27,160.96,226.17,386.05,195.6,34,270.05
4640,7,103.9,402.23,370.93,160.84,230.25,384.62,197.9,41,268.71
4641,5,104.2,398.18,363.08,160.76,226.93,352.45,198.7,31,98.62
4642,4,104.2,394.89,358.47,160.43,216.85,390.64,195.2,23,364
4643,4,104.2,401.57,351.11,160.21,206.84,390.24,192.7,22,365.57
4644,5,104.3,399.18,351.52,160.21,197.91,402.36,188.9,23,363.47
4645,5,104.3,398.09,359.27,160.03,185.34,358.89,184.2,25,98.91
4646,5,104.1,397.47,367.53,156.9,186.65,361.83,185.6,22,99.74
4647,4,104.2,395.12,367.67,153.19,198.75,354.06,186.1,28,101.41
4648,5,104.2,393.17,368.19,153.49,213.52,358.73,191.5,20,99.23
4649,5,104.1,384.19,373.78,151.85,222.67,430.81,190.9,29,565.27
4650,4,104.2,376.21,371.5,152.73,237.51,425.88,195.4,30,564.99
4651,5,104.2,374.65,361.92,151.38,227.03,420.15,197.2,40,565.4
4652,9,104.4,382.89,345.61,150.26,225.09,350.06,193.2,39,99.01
4653,5,104.3,389.36,351.18,148.9,205,350.44,187.3,36,98.55
4654,5,104.2,381.36,354.97,146.7,208.39,352.68,179.4,23,98.74
4655,3,104.4,369.26,360.7,145.76,197.09,349.45,176.9,13,99.47
4656,3,104,366.9,353.59,144.76,189.67,349.82,173.6,25,98.38
4657,3,104.1,371.73,348.37,144.63,182.75,347.23,173.7,11,95.23
4658,3,104.4,367.38,349.68,143.69,178.13,346.28,176.5,9,93.53
4659,2,104.4,367.72,359.99,144.49,172.27,347.84,179.2,10,93.34
4660,2,104.8,375.38,358.15,146.04,175.02,357.1,174.7,10,96.31
4661,3,104.7,389.11,352.78,152.95,173.43,368.2,173.8,12,96.97
4662,3,104.6,391.85,355.99,159.42,190.33,400.37,178.6,19,276.5
4663,5,104.3,397.07,358.46,161.44,201.87,397.18,195.1,25,274.63
4664,4,104.3,398.63,362.84,163.46,232.37,393.57,206.9,29,274.04
4665,6,104.4,399.25,351.97,163.9,240.69,362.15,212.1,30,95.83
4666,4,104.2,396.5,362.84,163.33,233.4,402.71,206.9,26,382.61
4667,4,104.3,397.64,355.6,162.92,215.62,401.63,202.1,25,382.52
4668,5,104.4,400.26,359.47,161.05,197.87,404.13,198.2,22,381.98
4669,5,104.4,398.65,356.53,159.77,196.96,366.13,198.8,16,96.71
4670,4,104.4,395.23,366.03,160.12,200.79,365.99,196.1,19,96.34
4671,4,104.4,396.32,365.56,156.87,207.68,361.42,188,18,97.18
4672,5,104.5,387.99,359.63,155.26,217.91,360.29,178.1,29,97.83
4673,4,104.4,379.99,362.14,147.2,216.85,420.67,179.4,30,592.89
4674,5,104.4,370.38,359.26,142.17,230.21,425.92,189.8,31,590.88
4675,4,104.6,367.14,361.74,143.25,226.96,422.15,195.8,35,590.19
4676,6,104.7,369.29,357.37,145.54,220.26,354.71,199.7,46,95.92
4677,4,105,364.11,361.05,144.12,202.56,347.08,194.6,18,96
4678,4,105.1,366.39,365.26,144.07,189.87,356.28,194,20,97.17
4679,2,104.9,357.73,361.36,143.86,186.45,357.14,185.5,15,96.9
4680,4,104.7,356.04,356.38,142.28,179.82,365.55,181.8,10,97.19
4681,3,104.8,347.92,350.63,143.53,174.49,360.24,178.6,10,97.03
4682,4,104.7,354.84,355.6,143.61,170.17,367.3,178,9,96.1
4683,3,105.3,363.61,362.35,143.01,170.32,360.3,179,9,96.52
4684,2,105.7,368.21,364.98,145.55,175.68,356.38,188.5,9,94.15
4685,3,105.9,374.51,361.04,146.87,182,349.59,194.3,9,94.44
4686,2,105.9,381.18,359.7,152.76,197.69,384.32,199,16,276.69
4687,4,105.4,388.84,357.73,155.21,209.07,391.12,195.4,23,278.5
4688,4,105.2,396.87,358.94,156.73,222.48,394.44,196.9,33,279.29
4689,3,105.1,393.77,364.03,157.9,216.7,370.99,196.5,26,96.59
4690,7,105.1,394.41,369.82,158.66,217.83,407.13,198.5,25,373.34
4691,7,104.9,400.7,369.63,161.21,204.54,406.55,197.7,28,372.61
4692,5,104.8,400.6,369.18,159.78,206.74,399.22,201.8,28,374.42
4693,8,104.7,410.61,365.92,159.53,195.19,359.5,200.8,25,100.35
4694,8,104.4,398.06,362.52,157.14,191.32,354.95,199.8,30,101.52
4695,6,104.4,397.96,346.51,154.9,193.92,355.53,194.1,24,101.16
4696,8,104.4,384.68,340.11,153.2,196.74,353.23,190.9,37,97.19
4697,9,104.4,385.22,352.86,152.11,212.4,424.03,190.3,34,552.1
4698,6,104.4,380.41,367.91,153.43,221.53,422.62,190.6,34,552.19
4699,5,104.5,379.84,366.7,151.68,242.09,426.69,193.9,26,553.77
4700,5,104.4,374.12,361.35,149.91,250.89,361.19,192.1,39,98.04
4701,6,104.5,371.93,360.37,147.48,235.11,357.59,192,39,96.88
4702,4,104.5,372.22,371.75,145.95,213.25,354.35,187.1,21,96.04
4703,4,104.7,366.24,373.46,143.51,189.05,353.45,184.5,14,96.11
4704,4,105.1,362.31,376.88,142.74,182.07,357.53,183.3,10,95.45
4705,3,105.2,357.24,374.57,141.66,176.15,356.98,184.4,9,96.32
4706,3,105.6,355.67,373.95,141.1,174.94,359.11,185.6,9,96.84
4707,2,106.2,351.43,369.49,139.32,175.33,354.11,183.1,9,95.52
4708,2,106.8,351.46,371.9,141.79,182.31,349.53,183.4,11,95.72
4709,2,106.7,351.48,365.03,146.82,189.36,347.94,184.8,22,95.81
4710,4,105.9,366.05,366.4,151.05,200.25,378.56,189.6,27,276.71
4711,7,105.3,371.79,363.85,152.24,207.2,379.98,192.7,27,275.36
4712,5,105.3,380.45,373.11,154.59,222.69,372.99,195.2,23,274.83
4713,3,105.2,384.7,369.76,158.16,241.81,348.23,193.7,33,94.78
4714,4,105.4,391.81,374.76,157.69,241.73,389.69,189.1,29,352.6
4715,6,105.3,399.15,369.13,158.03,227.86,398.2,191.2,22,352.04
4716,5,105.4,397.25,374.91,158.48,199.88,398.27,194.9,17,353.83
4717,4,105.8,399.09,364.39,158.61,191.62,362.8,199,17,94.97
4718,4,104.7,390.67,367.43,155.76,189.71,357.8,193.3,16,95.58
4719,4,105.1,384.29,362.2,153.29,190.62,356.92,187.9,18,95.02
4720,3,104.6,375.88,360.5,152.67,203.57,361.85,187.2,20,96.27
4721,4,104.4,381.17,361.91,150.83,208.79,434.02,189.7,24,547.76
4722,4,104.2,383.7,366.82,150.58,213.09,439.29,193.4,29,548.91
4723,3,104.4,380.62,367.52,148.13,201.7,434.33,193.7,29,548.49
4724,6,104.5,368.83,357.46,145.14,206.24,362.8,193.5,32,97.08
4725,4,104.5,361.12,354.56,144.32,218.41,366.08,189.6,17,96.62
4726,3,104.8,361.35,352.68,144.82,215.78,368.55,186.8,18,96.35
4727,3,105,365.1,364.15,144.29,197.29,367.12,183.3,16,97.25
4728,3,104.9,365.61,368.95,141.54,178.78,357.95,182.5,12,97.68
4729,2,105.4,361.78,379.59,141.3,175.41,359.37,181.5,9,97.59
4730,3,105.7,356.57,375.05,139.71,178.03,366.28,182.1,9,97.35
4731,2,106,348.7,377.19,138.49,177.03,360.24,183,9,94.55
4732,2,106.9,349.49,379.42,138.12,174.94,351.36,182.2,11,93.06
4733,3,106.7,354.89,377.09,140.25,175.8,346.24,182.3,24,93.79
4734,2,105.6,362.44,376.59,139.48,182.93,386.14,185.4,28,278.17
4735,6,105.1,369.82,366.08,143.38,205.28,390.49,190.3,26,281.03
4736,4,104.6,374.6,366.15,145.46,213.77,392.23,196,27,279.47
4737,3,104.5,383.18,351.45,147.06,214.72,356.14,199.5,27,96.24
4738,5,104.5,378.52,358.65,147.99,202.2,397.7,201.7,22,369.5
4739,4,104.6,367.43,358.4,147.22,197.33,398.36,197.7,21,372.09
4740,3,104.6,364.65,363.26,146.22,190.38,401.79,193.7,21,372.64
4741,3,104.5,365.32,358.44,146.21,186.61,360.56,193.1,17,100.39
4742,3,104.3,370.53,357.09,146.13,183.88,361.63,194.5,18,100.55
4743,2,104.3,369.05,358.77,145.91,188.06,356.13,194.3,14,100.86
4744,5,104.4,367.32,364.23,145.36,196.56,357.01,189.2,20,99.79
4745,4,104.5,369.69,368,143.36,198.62,429.18,185.3,22,549.25
4746,3,104.4,367.5,370.75,143.02,215.83,441.59,182.2,23,548.95
4747,4,104.2,362.41,366.78,143.23,215.68,436.29,186.7,23,548.4
4748,3,104.4,364.41,366.45,133.28,226.03,368.09,186.4,24,94.54
4749,4,104.3,366.99,363.23,139.78,213.21,365.12,186,21,94.64
4750,2,104.2,371.48,359.54,142.58,200.03,371.18,179.8,14,94.59
4751,3,104.1,371.24,359.47,141.79,184.34,367.16,180.1,15,97.18
4752,2,104,368.7,361.13,141.75,176.28,359.3,176.7,10,100.22
4753,2,103.9,365.9,360.52,140.88,177.53,354.43,173.1,9,101.58
4754,2,103.8,356.64,353.99,140.06,180.52,349.85,173,8,101.84
4755,2,103.9,357.05,352.65,138.25,177.56,347.73,172.9,12,98.89
4756,2,104.1,348.78,358.57,137.57,182.43,351.47,171.9,10,98.87
